order_id,product_id,customer_id,date,size,channel,price
1121601,5017,1403065,09/25/2024,11,search_bing,$100.00
1121602,5081,1402893,09/10/2024,6,Google Analytics,$75.00
1121603,5123,1402598,09/07/2024,12,search_google,$50.00
1121604,5124,1402691,09/29/2024,11,FB,$60.00
1121605,5070,1402802,09/30/2024,7,social_tiktok,$120.00
1121606,5091,1402586,09/25/2024,9,email_existing,$245.00
1121607,5039,1402866,09/24/2024,8,affiliate_display,$180.00
1121608,5045,1402938,09/04/2024,11,social_tiktok,$130.00
1121609,5022,1402747,09/01/2024,10,affiliate_display,$100.00
1121610,5042,1402956,09/17/2024,9,email_existing,$70.00
1121611,5059,1403056,09/09/2024,8,email_existing,$70.00
1121612,5011,1402910,09/27/2024,10,email_existing,$100.00
1121613,5053,1402560,09/24/2024,11,Facebook Ads,$95.00
1121614,5026,1402748,09/02/2024,10,Google,$100.00
1121615,5074,1402634,09/17/2024,7,search_yahoo,$135.00
1121616,5003,1403077,09/22/2024,12,Google Analytics,$100.00
1121617,5108,1402644,09/20/2024,7,GA,$205.00
1121618,5132,1402727,09/12/2024,11,email_existing,$30.00
1121619,5025,1402792,09/15/2024,10,Yahoo,$95.00
1121620,5066,1402724,09/30/2024,7,search_google,$70.00
1121621,5118,1402709,09/18/2024,12,search_google,$50.00
1121622,5103,1402654,09/02/2024,8,affiliate_text,$215.00
1121623,5051,1402867,09/17/2024,9,social_fb,$70.00
1121624,5043,1402529,09/16/2024,11,email_newuser,$210.00
1121625,5002,1402971,09/30/2024,7,search_bing,$95.00
1121626,5081,1402659,09/23/2024,9,search_google,$85.00
1121627,5050,1402609,09/21/2024,7,search_google,$80.00
1121628,5089,1402746,09/08/2024,7,email_existing,$170.00
1121629,5108,1402682,09/01/2024,7,email_existing,$205.00
1121630,5084,1402705,09/27/2024,7,social_fb,$85.00
1121631,5115,1402741,09/19/2024,8,email_existing,$180.00
1121632,5077,1402745,09/11/2024,8,affiliate_text,$110.00
1121633,5012,1402699,09/18/2024,7,search_google,$70.00
1121634,5126,1402593,09/10/2024,10,search_google,$45.00
1121635,5034,1402662,09/02/2024,8,social_fb,$245.00
1121636,5061,1403075,09/15/2024,8,search_google,$80.00
1121637,5138,1402839,09/13/2024,8,email_new_user,$40.00
1121638,5049,1402721,09/29/2024,10,search_bing,$50.00
1121639,5001,1402817,09/08/2024,11,affiliate_display,$90.00
1121640,5089,1402617,09/17/2024,11,email_new_user,$185.00
1121641,5070,1402942,09/08/2024,8,affiliate_text,$130.00
1121642,5049,1402683,09/02/2024,7,search_google,$60.00
1121643,5098,1403089,09/24/2024,8,email_existing,$210.00
1121644,5103,1402779,09/20/2024,9,Google Analytics,$250.00
1121645,5047,1402846,09/09/2024,7,email_existing,$80.00
1121646,5029,1403101,09/11/2024,8,search_google,$100.00
1121647,5066,1403066,09/04/2024,7,email_existing,$75.00
1121648,5082,1402985,09/11/2024,10,social_fb,$70.00
1121649,5061,1402679,10/26/2024,7,email_new_user,$70.00
1121650,5017,1402713,10/17/2024,8,email_existing,$105.00
1121651,5101,1402664,10/10/2024,6,Bing,$205.00
1121652,5091,1402789,10/10/2024,8,affiliate_text,$210.00
1121653,5047,1402983,10/17/2024,10,social_fb,$70.00
1121654,5034,1402927,10/05/2024,8,email_new_user,$225.00
1121655,5063,1402894,10/09/2024,6,search_google,$90.00
1121656,5044,1403006,10/25/2024,8,social_fb,$80.00
1121657,5103,1403081,10/01/2024,10,search_bing,$250.00
1121658,5083,1402607,10/04/2024,10,email_new_user,$105.00
1121659,5049,1403088,10/24/2024,11,Bing,$60.00
1121660,5105,1403037,10/25/2024,5,social_fb,$210.00
1121661,5048,1402853,10/07/2024,10,email_existing,$190.00
1121662,5079,1402593,10/30/2024,10,search_google,$105.00
1121663,5126,1402833,10/01/2024,9,social_fb,$50.00
1121664,5026,1402866,10/22/2024,10,social_fb,$95.00
1121665,5130,1403064,10/05/2024,9,search_google,$55.00
1121666,5025,1402551,10/22/2024,10,email_existing,$100.00
1121667,5084,1403038,10/03/2024,5,Twitter,$95.00
1121668,5105,1403083,10/16/2024,11,Facebook,$190.00
1121669,5038,1402759,10/09/2024,8,Google Analytics,$165.00
1121670,5131,1402585,10/12/2024,12,search_google,$60.00
1121671,5112,1402691,10/20/2024,9,search_bing,$155.00
1121672,5038,1402588,10/20/2024,10,email_existing,$195.00
1121673,5075,1402785,10/15/2024,9,affiliate_display,$90.00
1121674,5077,1403036,10/18/2024,8,search_google,$120.00
1121675,5101,1402816,10/17/2024,5,search_google,$220.00
1121676,5049,1402600,10/18/2024,13,search_google,$50.00
1121677,5076,1402623,10/18/2024,9,TikTok,$100.00
1121678,5118,1402693,10/23/2024,10,search_google,$50.00
1121679,5080,1403014,10/19/2024,9,google_search,$120.00
1121680,5006,1402861,10/06/2024,11,email_existing,$75.00
1121681,5026,1402595,10/16/2024,6,search_google,$110.00
1121682,5114,1402762,10/06/2024,10,google_search,$150.00
1121683,5033,1403042,10/18/2024,8,Google,$95.00
1121684,5107,1403079,10/16/2024,9,Google,$230.00
1121685,5106,1402555,10/31/2024,11,google_search,$200.00
1121686,5073,1402708,10/08/2024,7,email_existing,$50.00
1121687,5014,1402772,10/01/2024,8,Bing,$80.00
1121688,5053,1402770,10/18/2024,5,social_tiktok,$105.00
1121689,5030,1402839,10/08/2024,11,email_existing,$90.00
1121690,5024,1402932,10/05/2024,7,social_fb,$115.00
1121691,5049,1402945,10/11/2024,10,social_twitter,$50.00
1121692,5011,1402872,10/29/2024,10,affiliate_text,$95.00
1121693,5007,1402684,10/04/2024,7,Bing,$55.00
1121694,5098,1402775,10/01/2024,9,search_google,$195.00
1121695,5008,1402794,10/01/2024,11,Bing,$115.00
1121696,5107,1402814,10/06/2024,9,affiliate_text,$230.00
1121697,5012,1402572,10/11/2024,7,email_existing,$85.00
1121698,5090,1402691,10/12/2024,11,email_new_user,$75.00
1121699,5096,1402922,10/14/2024,9,search_bing,$220.00
1121700,5109,1402849,10/26/2024,9,Twitter,$190.00
1121701,5035,1402628,10/31/2024,11,Google,$70.00
1121702,5051,1402600,10/14/2024,8,email_new_user,$80.00
1121703,5029,1403102,10/14/2024,7,email_existing,$120.00
1121704,5006,1402871,10/29/2024,9,social_tiktok,$75.00
1121705,5097,1402534,10/26/2024,5,search_bing,$185.00
1121706,5026,1402936,10/15/2024,8,social_fb,$100.00
1121707,5100,1402806,10/29/2024,11,social_fb,$170.00
1121708,5108,1402689,10/15/2024,10,affiliate_display,$205.00
1121709,5039,1402594,10/10/2024,10,Google,$165.00
1121710,5057,1402816,10/03/2024,9,FB,$85.00
1121711,5137,1403037,10/06/2024,8,email_existing,$30.00
1121712,5011,1402560,10/21/2024,8,search_google,$95.00
1121713,5139,1402750,10/27/2024,7,search_google,$60.00
1121714,5015,1402673,10/11/2024,9,google_search,$75.00
1121715,5049,1403024,10/18/2024,9,affiliate_text,$55.00
1121716,5026,1402769,10/06/2024,8,email_newuser,$110.00
1121717,5088,1403089,10/02/2024,6,TikTok,$90.00
1121718,5101,1402566,10/21/2024,9,search_google,$220.00
1121719,5104,1402999,10/02/2024,10,social_twitter,$220.00
1121720,5069,1402690,10/22/2024,10,email_existing,$110.00
1121721,5077,1402745,10/01/2024,5,affiliate_display,$120.00
1121722,5130,1402769,10/22/2024,10,Google Analytics,$55.00
1121723,5092,1402878,10/08/2024,8,search_google,$180.00
1121724,5100,1402571,10/31/2024,8,search_google,$185.00
1121725,5089,1402901,10/05/2024,9,Bing,$170.00
1121726,5001,1402989,10/08/2024,9,email_new_user,$105.00
1121727,5066,1402798,10/06/2024,9,search_google,$75.00
1121728,5015,1402793,10/06/2024,9,email_existing,$75.00
1121729,5032,1402967,10/22/2024,11,email_new_user,$105.00
1121730,5049,1402890,10/15/2024,9,social_fb,$55.00
1121731,5130,1403097,10/16/2024,9,social_fb,$55.00
1121732,5018,1403006,10/03/2024,11,search_google,$75.00
1121733,5046,1402602,10/22/2024,12,Google,$45.00
1121734,5116,1402803,10/05/2024,9,email_existing,$195.00
1121735,5016,1402602,10/19/2024,12,Google,$55.00
1121736,5062,1402991,10/12/2024,9,social_tiktok,$120.00
1121737,5123,1402919,10/03/2024,11,email_existing,$55.00
1121738,5133,1402726,10/04/2024,7,social_tiktok,$35.00
1121739,5099,1402757,10/01/2024,5,email_new_user,$225.00
1121740,5001,1403068,10/22/2024,12,search_google,$95.00
1121741,5011,1402613,10/03/2024,7,search_google,$95.00
1121742,5016,1402920,10/05/2024,8,search_google,$60.00
1121743,5108,1402877,10/04/2024,6,email_existing,$225.00
1121744,5095,1402835,10/10/2024,8,email_new_user,$180.00
1121745,5052,1402705,10/11/2024,10,email_existing,$75.00
1121746,5001,1403056,10/19/2024,9,affiliate_text,$95.00
1121747,5030,1402980,10/02/2024,10,Facebook,$105.00
1121748,5055,1402980,10/26/2024,13,email_existing,$235.00
1121749,5055,1402669,11/27/2024,5,affiliate_text,$200.00
1121750,5040,1402739,11/29/2024,5,affiliate_display,$85.00
1121751,5027,1403059,11/14/2024,5,email_newuser,$110.00
1121752,5045,1403021,11/12/2024,9,GA,$130.00
1121753,5076,1402780,11/12/2024,8,search_google,$120.00
1121754,5053,1403013,11/27/2024,10,search_google,$105.00
1121755,5067,1402846,11/11/2024,6,affiliate_text,$105.00
1121756,5140,1403009,11/06/2024,6,search_yahoo,$40.00
1121757,5090,1403076,11/11/2024,7,email_existing,$65.00
1121758,5069,1402601,11/12/2024,8,social_fb,$105.00
1121759,5058,1402675,11/21/2024,7,social_fb,$95.00
1121760,5001,1402573,11/28/2024,12,social_twitter,$95.00
1121761,5095,1402872,11/13/2024,8,email_existing,$195.00
1121762,5080,1402644,11/17/2024,10,social_fb,$100.00
1121763,5053,1403034,11/10/2024,8,email_existing,$105.00
1121764,5124,1402986,11/22/2024,11,social_tiktok,$60.00
1121765,5028,1402927,11/01/2024,7,email_existing,$70.00
1121766,5111,1402607,11/16/2024,9,affiliate_text,$155.00
1121767,5036,1402714,11/05/2024,10,search_google,$230.00
1121768,5006,1402644,11/20/2024,8,social_fb,$80.00
1121769,5014,1403098,11/28/2024,8,search_bing,$65.00
1121770,5063,1402906,11/07/2024,9,search_google,$95.00
1121771,5058,1402796,11/12/2024,8,google_search,$90.00
1121772,5005,1402648,11/23/2024,11,search_google,$130.00
1121773,5137,1402799,11/01/2024,9,social_tiktok,$25.00
1121774,5123,1402608,11/25/2024,11,email_existing,$50.00
1121775,5121,1402644,11/03/2024,8,email_existing,$45.00
1121776,5124,1402577,11/28/2024,12,google_search,$70.00
1121777,5037,1402968,11/13/2024,9,email_existing,$80.00
1121778,5084,1402707,11/26/2024,10,email_existing,$85.00
1121779,5018,1402878,11/15/2024,10,Google Analytics,$80.00
1121780,5105,1402731,11/07/2024,7,search_google,$210.00
1121781,5140,1403080,11/23/2024,10,affiliate_display,$45.00
1121782,5118,1402888,11/03/2024,5,search_google,$55.00
1121783,5003,1402563,11/30/2024,7,social_fb,$110.00
1121784,5133,1402788,11/15/2024,5,email_existing,$30.00
1121785,5055,1402583,11/02/2024,7,email_new_user,$235.00
1121786,5098,1402867,11/17/2024,7,Yahoo,$225.00
1121787,5056,1402989,11/05/2024,11,email_new_user,$65.00
1121788,5094,1402641,11/11/2024,9,email_existing,$230.00
1121789,5135,1403031,11/03/2024,9,email_existing,$30.00
1121790,5067,1402688,11/30/2024,7,TikTok,$95.00
1121791,5075,1402632,11/05/2024,10,search_google,$90.00
1121792,5094,1402855,11/03/2024,10,email_existing,$215.00
1121793,5070,1403050,11/12/2024,6,search_google,$110.00
1121794,5057,1402658,11/15/2024,5,search_google,$75.00
1121795,5067,1402787,11/17/2024,7,email_existing,$90.00
1121796,5026,1402920,11/17/2024,8,search_google,$95.00
1121797,5041,1402654,11/02/2024,9,social_fb,$230.00
1121798,5062,1402994,11/27/2024,7,social_fb,$110.00
1121799,5109,1402831,11/14/2024,6,search_google,$205.00
1121800,5022,1402725,11/06/2024,8,email_existing,$90.00
1121801,5074,1402546,11/08/2024,7,google_search,$125.00
1121802,5127,1402968,11/01/2024,6,Google Analytics,$40.00
1121803,5127,1402593,11/28/2024,9,email_new_user,$40.00
1121804,5016,1403054,11/09/2024,10,email_existing,$55.00
1121805,5139,1402940,11/13/2024,10,Bing,$65.00
1121806,5137,1402865,11/04/2024,11,email_existing,$30.00
1121807,5078,1402961,11/11/2024,7,affiliate_text,$80.00
1121808,5008,1402912,11/14/2024,11,email_existing,$125.00
1121809,5017,1403040,11/09/2024,5,affiliate_display,$115.00
1121810,5105,1402827,11/01/2024,4,email_new_user,$190.00
1121811,5115,1402648,11/11/2024,6,search_google,$165.00
1121812,5033,1402906,11/04/2024,10,email_existing,$90.00
1121813,5029,1402892,11/29/2024,9,search_google,$120.00
1121814,5123,1403020,11/24/2024,11,Google,$60.00
1121815,5017,1403022,11/13/2024,8,search_google,$105.00
1121816,5022,1402740,11/25/2024,10,Google,$90.00
1121817,5071,1402852,11/03/2024,9,social_tiktok,$60.00
1121818,5127,1402891,11/21/2024,9,FB,$45.00
1121819,5107,1402998,11/14/2024,5,search_bing,$200.00
1121820,5027,1402941,11/08/2024,10,affiliate_display,$130.00
1121821,5037,1402523,11/17/2024,10,email_new_user,$70.00
1121822,5109,1402644,11/13/2024,5,affiliate_display,$190.00
1121823,5098,1402801,11/29/2024,9,email_existing,$225.00
1121824,5124,1402857,11/09/2024,9,Twitter,$60.00
1121825,5079,1402824,11/09/2024,8,email_newuser,$105.00
1121826,5018,1402598,11/24/2024,9,search_bing,$80.00
1121827,5014,1402579,11/05/2024,11,email_new_user,$80.00
1121828,5097,1402698,11/30/2024,7,affiliate_text,$200.00
1121829,5040,1402791,11/08/2024,8,social_twitter,$90.00
1121830,5122,1402704,11/05/2024,11,google_search,$40.00
1121831,5032,1402713,11/19/2024,11,email_existing,$100.00
1121832,5091,1402814,11/12/2024,9,email_newuser,$210.00
1121833,5026,1402664,11/23/2024,7,email_existing,$100.00
1121834,5009,1402605,11/27/2024,10,social_tiktok,$70.00
1121835,5114,1402925,12/21/2024,10,email_existing,$160.00
1121836,5016,1402899,12/11/2024,11,search_google,$55.00
1121837,5046,1402980,12/06/2024,11,social_tiktok,$50.00
1121838,5077,1403046,12/12/2024,7,google_search,$120.00
1121839,5118,1403024,12/30/2024,14,social_tiktok,$50.00
1121840,5030,1402560,12/12/2024,11,search_google,$95.00
1121841,5091,1402963,12/25/2024,6,email_existing,$210.00
1121842,5062,1403093,12/24/2024,10,social_fb,$120.00
1121843,5000,1402794,12/17/2024,9,Google Analytics,$100.00
1121844,5118,1402976,12/19/2024,8,email_existing,$60.00
1121845,5132,1402956,12/25/2024,6,email_existing,$30.00
1121846,5014,1402619,12/12/2024,11,search_google,$70.00
1121847,5078,1402992,12/15/2024,13,email_new_user,$80.00
1121848,5095,1402901,12/16/2024,8,affiliate_text,$210.00
1121849,5029,1402683,12/07/2024,9,search_google,$110.00
1121850,5098,1402825,12/05/2024,9,search_bing,$210.00
1121851,5067,1402721,12/24/2024,8,search_yahoo,$90.00
1121852,5074,1402923,12/03/2024,10,social_tiktok,$115.00
1121853,5137,1402609,12/26/2024,10,Yahoo,$30.00
1121854,5109,1402693,12/30/2024,10,search_google,$190.00
1121855,5020,1402673,12/26/2024,10,email_existing,$95.00
1121856,5107,1402755,12/31/2024,10,email_existing,$230.00
1121857,5095,1403051,12/02/2024,8,search_google,$180.00
1121858,5046,1402975,12/16/2024,7,search_google,$50.00
1121859,5053,1402984,12/18/2024,7,search_google,$95.00
1121860,5119,1402581,12/21/2024,8,Google,$60.00
1121861,5047,1402921,12/01/2024,9,search_bing,$70.00
1121862,5130,1402887,12/13/2024,9,social_tiktok,$55.00
1121863,5102,1403004,12/22/2024,9,search_bing,$175.00
1121864,5124,1402770,12/03/2024,10,social_tiktok,$60.00
1121865,5098,1402981,12/05/2024,6,Facebook,$225.00
1121866,5124,1402867,12/18/2024,11,email_existing,$65.00
1121867,5046,1402661,12/22/2024,9,search_google,$50.00
1121868,5102,1402727,12/21/2024,6,affiliate_text,$190.00
1121869,5036,1402934,12/03/2024,8,affiliate_display,$230.00
1121870,5101,1402949,12/22/2024,11,affiliate_display,$240.00
1121871,5110,1402966,12/06/2024,8,email_new_user,$200.00
1121872,5037,1403086,12/16/2024,11,search_google,$65.00
1121873,5082,1402622,12/01/2024,8,social_fb,$75.00
1121874,5042,1402600,12/06/2024,12,affiliate_text,$80.00
1121875,5052,1403089,12/20/2024,9,Bing,$70.00
1121876,5074,1402550,12/07/2024,8,email_existing,$125.00
1121877,5117,1402744,12/22/2024,10,affiliate_text,$60.00
1121878,5025,1402750,12/08/2024,11,email_existing,$95.00
1121879,5039,1403058,12/05/2024,8,Bing,$165.00
1121880,5077,1403001,12/14/2024,10,TikTok,$100.00
1121881,5050,1402928,12/24/2024,9,social_twitter,$80.00
1121882,5139,1403019,12/20/2024,12,search_google,$60.00
1121883,5130,1402933,12/24/2024,9,email_existing,$55.00
1121884,5052,1402843,12/11/2024,6,search_google,$70.00
1121885,5136,1402629,12/19/2024,8,email_existing,$35.00
1121886,5067,1403071,12/19/2024,7,search_google,$95.00
1121887,5096,1403066,12/28/2024,9,affiliate_display,$190.00
1121888,5052,1402703,12/29/2024,7,search_google,$70.00
1121889,5120,1403048,12/17/2024,11,Bing,$60.00
1121890,5038,1402899,12/01/2024,10,email_existing,$165.00
1121891,5097,1402977,12/14/2024,5,search_google,$170.00
1121892,5096,1402531,12/23/2024,9,email_existing,$190.00
1121893,5091,1402577,12/19/2024,12,search_google,$210.00
1121894,5075,1402825,12/12/2024,8,search_google,$95.00
1121895,5137,1402975,12/08/2024,8,affiliate_text,$25.00
1121896,5019,1402613,12/11/2024,13,email_existing,$90.00
1121897,5113,1402583,12/03/2024,7,affiliate_text,$190.00
1121898,5085,1402947,12/24/2024,5,Google,$75.00
1121899,5017,1402536,12/09/2024,9,social_fb,$100.00
1121900,5140,1402999,12/22/2024,8,email_new_user,$40.00
1121901,5073,1402918,12/16/2024,8,social_fb,$55.00
1121902,5087,1402627,12/22/2024,9,Google,$190.00
1121903,5072,1402635,12/15/2024,11,email_existing,$95.00
1121904,5101,1403053,12/02/2024,10,affiliate_display,$240.00
1121905,5056,1402799,12/02/2024,9,email_existing,$65.00
1121906,5083,1402569,12/06/2024,4,email_new_user,$105.00
1121907,5021,1402677,12/13/2024,8,affiliate_display,$65.00
1121908,5053,1402626,12/27/2024,9,social_twitter,$105.00
1121909,5140,1403041,12/26/2024,9,affiliate_display,$40.00
1121910,5086,1402774,12/28/2024,8,email_new_user,$105.00
1121911,5125,1402887,12/09/2024,11,search_google,$40.00
1121912,5112,1402775,12/19/2024,9,email_existing,$165.00
1121913,5078,1402651,12/06/2024,10,search_google,$80.00
1121914,5048,1402746,12/26/2024,7,social_fb,$190.00
1121915,5031,1402863,12/30/2024,9,search_google,$75.00
1121916,5038,1402878,12/31/2024,11,social_twitter,$195.00
1121917,5018,1402564,12/11/2024,8,search_bing,$75.00
1121918,5064,1402662,12/07/2024,9,search_google,$55.00
1121919,5116,1402859,12/07/2024,7,google_search,$165.00
1121920,5064,1402602,12/10/2024,8,email_new_user,$60.00
1121921,5016,1402928,12/16/2024,8,email_existing,$60.00
1121922,5029,1402813,12/31/2024,10,affiliate_display,$120.00
1121923,5037,1402680,12/08/2024,10,affiliate_display,$65.00
1121924,5054,1402859,12/14/2024,7,email_existing,$75.00
1121925,5023,1402910,12/24/2024,9,email_existing,$55.00
1121926,5057,1403063,12/15/2024,10,Google,$70.00
1121927,5069,1402918,12/11/2024,5,social_fb,$110.00
1121928,5006,1402602,12/15/2024,8,email_existing,$80.00
1121929,5071,1402739,12/12/2024,9,search_yahoo,$60.00
1121930,5111,1402587,12/14/2024,9,search_bing,$155.00
1121931,5063,1402977,12/06/2024,3,social_fb,$95.00
1121932,5003,1402677,01/06/2025,10,TikTok,$115.00
1121933,5107,1403066,01/03/2025,8,search_google,$215.00
1121934,5024,1402775,01/07/2025,9,email_newuser,$115.00
1121935,5130,1403046,01/06/2025,11,social_fb,$55.00
1121936,5053,1402843,01/02/2025,11,social_tiktok,$105.00
1121937,5121,1402776,01/05/2025,10,social_twitter,$40.00
1121938,5099,1403000,01/06/2025,9,search_google,$240.00
1121939,5061,1403022,01/01/2025,8,social_fb,$85.00
1121940,5022,1402964,01/01/2025,11,email_existing,$90.00
1121941,5052,1402841,01/02/2025,5,social_tiktok,$70.00
1121942,5117,1402561,01/03/2025,11,search_google,$60.00
1121943,5084,1403097,01/01/2025,12,email_new_user,$95.00
1121944,5099,1402730,01/05/2025,11,search_google,$240.00
1121945,5098,1402683,01/05/2025,9,search_yahoo,$195.00
1121946,5122,1402883,01/06/2025,10,search_google,$35.00
1121947,5053,1402653,01/04/2025,7,search_bing,$95.00
1121948,5018,1402968,01/04/2025,4,search_google,$90.00
1121949,5123,1403095,01/02/2025,10,email_existing,$60.00
1121950,5069,1402621,01/01/2025,6,email_new_user,$105.00
1121951,5137,1402907,01/06/2025,7,search_google,$25.00
1121952,5074,1402730,01/06/2025,9,Google Analytics,$135.00
1121953,5024,1402668,01/05/2025,8,email_new_user,$105.00
1121954,5062,1403014,01/01/2025,8,affiliate_display,$105.00
1121955,5097,1402696,01/07/2025,4,email_existing,$170.00
1121956,5062,1402897,01/04/2025,7,affiliate_text,$105.00
1121957,5078,1402533,01/07/2025,8,social_twitter,$80.00
1121958,5066,1402759,01/08/2025,10,email_existing,$75.00
1121959,5085,1402933,01/08/2025,5,search_bing,$85.00
1121960,5054,1402946,01/09/2025,9,social_twitter,$80.00
1121961,5017,1402541,01/10/2025,8,search_google,$110.00
1121962,5046,1403063,01/10/2025,11,google_search,$50.00
1121963,5093,1402884,01/11/2025,6,email_new_user,$50.00
1121964,5016,1402982,01/11/2025,9,Google Analytics,$65.00
1121965,5139,1402588,01/12/2025,8,social_fb,$30.00
1121966,5008,1403028,01/14/2025,8,email_existing,$110.00
1121967,5023,1403017,01/14/2025,8,affiliate_text,$60.00
1121968,5134,1402925,01/15/2025,10,email_existing,$30.00
1121969,5049,1402907,01/16/2025,9,Google,$60.00
1121970,5073,1402947,01/16/2025,10,affiliate_display,$55.00
1121971,5123,1402796,01/17/2025,10,social_tiktok,$40.00
1121972,5075,1402550,01/17/2025,6,social_fb,$90.00
1121973,5026,1402889,01/18/2025,8,search_google,$110.00
1121974,5058,1402599,01/18/2025,7,affiliate_display,$100.00
1121975,5073,1402643,01/21/2025,6,social_fb,$55.00
1121976,5042,1402732,01/21/2025,7,email_existing,$80.00
1121977,5029,1402757,01/21/2025,6,Bing,$125.00
1121978,5140,1402674,01/22/2025,9,email_existing,$50.00
1121979,5136,1402978,01/22/2025,8,social_fb,$30.00
1121980,5068,1402878,01/22/2025,5,affiliate_text,$105.00
1121981,5040,1402530,01/22/2025,12,email_existing,$100.00
1121982,5021,1402725,01/22/2025,6,email_existing,$60.00
1121983,5075,1402718,01/23/2025,6,email_new_user,$90.00
1121984,5075,1402629,01/23/2025,8,search_google,$90.00
1121985,5071,1403080,01/23/2025,6,email_new_user,$55.00
1121986,5033,1402702,01/25/2025,9,social_fb,$100.00
1121987,5028,1402574,01/25/2025,8,GA,$70.00
1121988,5062,1403010,01/26/2025,11,social_fb,$125.00
1121989,5064,1402845,01/26/2025,11,search_bing,$55.00
1121990,5026,1402829,01/26/2025,6,email_new_user,$110.00
1121991,5069,1402649,01/27/2025,11,social_fb,$105.00
1121992,5008,1402903,01/27/2025,8,affiliate_text,$110.00
1121993,5079,1402677,01/27/2025,6,social_fb,$110.00
1121994,5000,1402560,01/27/2025,11,GA,$95.00
1121995,5108,1402923,01/28/2025,9,Google Analytics,$220.00
1121996,5126,1403105,01/28/2025,8,search_google,$40.00
1121997,5060,1402851,01/28/2025,8,affiliate_text,$90.00
1121998,5078,1402625,01/28/2025,6,search_bing,$85.00
1121999,5123,1402576,01/29/2025,11,search_google,$40.00
1122000,5011,1402869,01/30/2025,10,google_search,$110.00
1122001,5007,1402859,01/30/2025,11,social_twitter,$55.00
1122002,5028,1402802,01/30/2025,12,Facebook Ads,$70.00
1122003,5000,1402746,01/30/2025,12,email_new_user,$95.00
1122004,5003,1402670,01/31/2025,10,search_google,$120.00
1122005,5048,1402805,01/31/2025,7,search_google,$200.00
1122006,5063,1402568,01/31/2025,10,email_existing,$90.00
1122007,5001,1402665,01/31/2025,11,email_new_user,$95.00
1122008,5135,1402857,02/01/2025,8,email_new_user,$35.00
1122009,5023,1402813,02/01/2025,7,affiliate_text,$60.00
1122010,5139,1402957,02/02/2025,11,affiliate_display,$30.00
1122011,5035,1402585,02/02/2025,9,search_google,$70.00
1122012,5028,1402891,02/02/2025,7,affiliate_display,$70.00
1122013,5139,1402940,02/02/2025,8,social_fb,$30.00
1122014,5127,1402525,02/02/2025,10,social_fb,$50.00
1122015,5139,1402951,02/03/2025,9,search_google,$30.00
1122016,5019,1402839,02/03/2025,8,affiliate_display,$95.00
1122017,5057,1402625,02/04/2025,11,social_fb,$70.00
1122018,5125,1403037,02/04/2025,10,search_bing,$65.00
1122019,5139,1402781,02/04/2025,11,search_google,$30.00
1122020,5051,1402767,02/05/2025,11,affiliate_display,$70.00
1122021,5049,1402580,02/05/2025,12,affiliate_display,$60.00
1122022,5033,1402642,02/05/2025,6,Google,$100.00
1122023,5012,1402937,02/07/2025,12,search_google,$75.00
1122024,5018,1402831,02/07/2025,11,social_tiktok,$85.00
1122025,5038,1402780,02/07/2025,10,social_fb,$85.00
1122026,5080,1402859,02/07/2025,5,search_google,$115.00
1122027,5134,1403057,02/07/2025,8,Facebook Ads,$30.00
