order_id,product_id,customer_id,date,size,channel,price
1122028,5023,1402856,02/07/2025,10,Bing,$60.00
1122029,5128,1402913,02/08/2025,8,social_fb,$50.00
1122030,5057,1402913,02/08/2025,6,email_existing,$70.00
1122031,5000,1402777,02/08/2025,8,social_fb,$95.00
1122032,5139,1402819,02/09/2025,11,affiliate_text,$30.00
1122033,5136,1402757,02/10/2025,11,FB,$30.00
1122034,5018,1402756,02/10/2025,12,search_google,$85.00
1122035,5119,1402677,02/11/2025,11,Yahoo,$60.00
1122036,5125,1403063,02/12/2025,10,search_bing,$65.00
1122037,5064,1402805,02/12/2025,6,search_google,$55.00
1122038,5019,1402654,02/13/2025,11,affiliate_text,$95.00
1122039,5075,1402601,02/14/2025,11,Google,$90.00
1122040,5139,1402603,02/14/2025,11,affiliate_text,$30.00
1122041,5023,1403076,02/14/2025,9,email_newuser,$60.00
1122042,5137,1402565,02/15/2025,10,Google Analytics,$30.00
1122043,5126,1403036,02/15/2025,9,search_google,$40.00
1122044,5091,1402641,02/15/2025,7,email_existing,$250.00
1122045,5021,1402628,02/16/2025,9,Bing,$60.00
1122046,5030,1402983,02/16/2025,10,search_google,$105.00
1122047,5141,1402651,02/16/2025,8,affiliate_text,$60.00
1122048,5086,1402982,02/16/2025,8,Twitter,$100.00
1122049,5123,1402745,02/16/2025,8,email_existing,$40.00
1122050,5049,1402933,02/16/2025,11,search_google,$60.00
1122051,5080,1402737,02/17/2025,5,search_yahoo,$115.00
1122052,5048,1402935,02/17/2025,6,social_fb,$200.00
1122053,5136,1402602,02/17/2025,9,search_google,$30.00
1122054,5059,1403104,02/17/2025,6,search_google,$85.00
1122055,5100,1402891,02/18/2025,9,email_existing,$175.00
1122056,5119,1403046,02/19/2025,10,search_google,$60.00
1122057,5006,1403072,02/19/2025,7,email_existing,$85.00
1122058,5054,1402530,02/20/2025,9,email_new_user,$80.00
1122059,5045,1402772,02/20/2025,11,email_existing,$125.00
1122060,5010,1402633,02/20/2025,8,search_google,$80.00
1122061,5139,1402827,02/21/2025,8,email_new_user,$30.00
1122062,5139,1402537,02/21/2025,10,email_existing,$30.00
1122063,5070,1402687,02/21/2025,8,search_yahoo,$125.00
1122064,5023,1402850,02/22/2025,11,search_google,$60.00
1122065,5035,1402945,02/22/2025,7,email_existing,$70.00
1122066,5054,1402897,02/23/2025,5,email_new_user,$80.00
1122067,5061,1402534,02/24/2025,10,email_new_user,$85.00
1122068,5036,1402652,02/24/2025,12,email_existing,$240.00
1122069,5038,1402966,02/24/2025,6,email_existing,$85.00
1122070,5093,1402552,02/25/2025,7,email_existing,$50.00
1122071,5032,1402760,02/25/2025,7,email_newuser,$110.00
1122072,5025,1402921,02/25/2025,12,TikTok,$95.00
1122073,5137,1402875,02/25/2025,11,email_existing,$30.00
1122074,5077,1402599,02/26/2025,9,affiliate_text,$110.00
1122075,5071,1402890,02/26/2025,9,affiliate_text,$55.00
1122076,5088,1402553,02/26/2025,11,search_google,$90.00
1122077,5137,1402741,02/27/2025,8,Google,$30.00
1122078,5129,1402927,02/27/2025,9,email_newuser,$40.00
1122079,5019,1402973,02/27/2025,11,search_google,$95.00
1122080,5139,1403011,02/27/2025,11,email_new_user,$30.00
1122081,5011,1402802,02/28/2025,9,affiliate_display,$110.00
1122082,5023,1402895,02/28/2025,9,search_google,$60.00
1122083,5044,1402612,02/28/2025,9,email_existing,$75.00
1122084,5023,1402858,02/28/2025,6,search_google,$60.00
1122085,5121,1403015,02/28/2025,8,social_twitter,$60.00
1122086,5065,1402806,02/28/2025,10,email_existing,$95.00
1122087,5087,1402997,03/01/2025,11,affiliate_text,$205.00
1122088,5123,1402573,03/01/2025,10,email_existing,$40.00
1122089,5044,1402756,03/01/2025,8,email_new_user,$75.00
1122090,5110,1402937,03/01/2025,11,email_new_user,$215.00
1122091,5139,1402989,03/01/2025,11,affiliate_display,$30.00
1122092,5139,1402960,03/01/2025,9,email_newuser,$30.00
1122093,5049,1402632,03/01/2025,6,Google Analytics,$60.00
1122094,5058,1402996,03/02/2025,9,email_existing,$100.00
1122095,5083,1402664,03/02/2025,5,email_existing,$115.00
1122096,5010,1403004,03/03/2025,11,social_fb,$80.00
1122097,5136,1402670,03/03/2025,8,search_google,$30.00
1122098,5049,1402887,03/04/2025,6,google_search,$60.00
1122099,5010,1402842,03/04/2025,8,social_tiktok,$80.00
1122100,5125,1402946,03/05/2025,11,social_tiktok,$65.00
1122101,5126,1403082,03/05/2025,9,social_twitter,$40.00
1122102,5053,1402753,03/05/2025,8,search_bing,$100.00
1122103,5129,1402565,03/05/2025,10,social_tiktok,$40.00
1122104,5139,1402881,03/06/2025,9,search_google,$30.00
1122105,5060,1402614,03/06/2025,7,Google Analytics,$90.00
1122106,5031,1402771,03/06/2025,10,email_existing,$85.00
1122107,5047,1402872,03/07/2025,6,email_new_user,$80.00
1122108,5027,1402595,03/07/2025,11,affiliate_text,$135.00
1122109,5031,1402930,03/07/2025,10,affiliate_text,$85.00
1122110,5032,1402737,03/07/2025,6,email_existing,$110.00
1122111,5066,1402969,03/07/2025,5,social_twitter,$75.00
1122112,5047,1402763,03/07/2025,9,TikTok,$80.00
1122113,5047,1402554,03/07/2025,9,search_google,$80.00
1122114,5137,1402637,03/08/2025,11,email_new_user,$30.00
1122115,5137,1402643,03/08/2025,11,search_google,$30.00
1122116,5134,1402595,03/08/2025,11,email_new_user,$30.00
1122117,5093,1402586,03/08/2025,11,search_google,$50.00
1122118,5137,1402525,03/08/2025,11,email_existing,$30.00
1122119,5002,1403051,03/09/2025,9,email_existing,$100.00
1122120,5128,1402695,03/09/2025,9,email_existing,$50.00
1122121,5016,1402583,03/09/2025,8,email_existing,$65.00
1122122,5041,1402804,03/09/2025,12,search_google,$200.00
1122123,5049,1402859,03/10/2025,12,email_existing,$60.00
1122124,5126,1402943,03/10/2025,9,search_google,$40.00
1122125,5065,1402688,03/10/2025,5,affiliate_text,$95.00
1122126,5134,1403019,03/10/2025,9,email_new_user,$30.00
1122127,5046,1403084,03/10/2025,11,social_tiktok,$50.00
1122128,5124,1402905,03/11/2025,11,email_existing,$65.00
1122129,5139,1402741,03/11/2025,8,affiliate_display,$30.00
1122130,5046,1402869,03/11/2025,10,search_yahoo,$50.00
1122131,5137,1403047,03/11/2025,9,social_fb,$30.00
1122132,5127,1402691,03/12/2025,8,email_new_user,$50.00
1122133,5087,1402604,03/12/2025,11,affiliate_text,$205.00
1122134,5137,1403099,03/12/2025,10,email_new_user,$30.00
1122135,5079,1402786,03/13/2025,5,search_google,$110.00
1122136,5034,1402917,03/13/2025,12,email_existing,$250.00
1122137,5046,1402802,03/13/2025,7,email_existing,$50.00
1122138,5046,1402609,03/13/2025,8,affiliate_text,$50.00
1122139,5075,1402670,03/13/2025,11,search_google,$90.00
1122140,5129,1402948,03/14/2025,8,email_newuser,$40.00
1122141,5093,1402886,03/14/2025,7,search_google,$50.00
1122142,5083,1402602,03/14/2025,8,email_new_user,$115.00
1122143,5122,1402547,03/15/2025,8,search_google,$45.00
1122144,5049,1402640,03/15/2025,11,affiliate_display,$60.00
1122145,5052,1402689,03/15/2025,5,Google,$70.00
1122146,5138,1402890,03/15/2025,10,search_bing,$40.00
1122147,5073,1402603,03/15/2025,5,affiliate_text,$55.00
1122148,5016,1402831,03/16/2025,11,email_new_user,$65.00
1122149,5009,1403018,03/16/2025,7,social_fb,$60.00
1122150,5135,1402560,03/16/2025,10,social_fb,$35.00
1122151,5049,1402529,03/17/2025,9,Bing,$60.00
1122152,5029,1402854,03/17/2025,12,search_google,$125.00
1122153,5028,1402824,03/17/2025,7,search_google,$70.00
1122154,5135,1402876,03/17/2025,8,search_google,$35.00
1122155,5139,1402545,03/17/2025,9,search_google,$30.00
1122156,5061,1402961,03/18/2025,10,search_google,$85.00
1122157,5038,1402913,03/18/2025,8,affiliate_text,$85.00
1122158,5037,1402697,03/19/2025,6,email_new_user,$80.00
1122159,5141,1402594,03/20/2025,11,affiliate_text,$60.00
1122160,5021,1402526,03/21/2025,11,social_fb,$60.00
1122161,5049,1402870,03/21/2025,11,Google Analytics,$60.00
1122162,5001,1402838,03/22/2025,11,affiliate_display,$95.00
1122163,5006,1402535,03/22/2025,6,search_google,$85.00
1122164,5093,1402949,03/23/2025,8,email_new_user,$50.00
1122165,5072,1402860,03/23/2025,10,affiliate_display,$95.00
1122166,5052,1403039,03/23/2025,6,email_existing,$70.00
1122167,5038,1402979,03/24/2025,6,affiliate_text,$85.00
1122168,5007,1403094,03/25/2025,12,email_existing,$55.00
1122169,5118,1402541,03/26/2025,9,email_existing,$55.00
1122170,5121,1402606,03/26/2025,11,affiliate_display,$60.00
1122171,5072,1402726,03/26/2025,8,Bing,$95.00
1122172,5134,1402974,03/27/2025,8,email_new_user,$30.00
1122173,5068,1402955,03/27/2025,6,email_new_user,$105.00
1122174,5020,1402731,03/27/2025,7,social_fb,$90.00
1122175,5079,1403031,03/27/2025,9,affiliate_text,$110.00
1122176,5137,1402721,03/29/2025,9,search_google,$30.00
1122177,5007,1402778,03/29/2025,11,affiliate_text,$55.00
1122178,5059,1403009,03/30/2025,11,email_new_user,$85.00
1122179,5029,1402915,03/30/2025,9,affiliate_display,$125.00
1122180,5073,1402919,03/30/2025,8,affiliate_display,$55.00
1122181,5044,1402701,03/31/2025,7,search_google,$75.00
1122182,5136,1402859,03/31/2025,8,email_existing,$30.00
1122183,5038,1402629,03/31/2025,11,Google,$85.00
1122184,5054,1403092,03/31/2025,6,email_existing,$80.00
1122185,5082,1403097,03/31/2025,9,email_new_user,$70.00
1122186,5079,1403080,03/31/2025,5,email_new_user,$110.00
1122187,5079,1403019,04/02/2025,9,Google,$110.00
1122188,5021,1403004,04/02/2025,6,email_existing,$60.00
1122189,5026,1402591,04/02/2025,7,search_google,$110.00
1122190,5017,1403027,04/03/2025,6,email_existing,$110.00
1122191,5077,1402770,04/04/2025,10,social_tiktok,$110.00
1122192,5139,1402966,04/04/2025,11,Bing,$30.00
1122193,5014,1402679,04/05/2025,10,search_yahoo,$80.00
1122194,5139,1402814,04/05/2025,9,search_google,$30.00
1122195,5058,1402780,04/06/2025,5,social_tiktok,$100.00
1122196,5071,1402561,04/06/2025,8,email_existing,$55.00
1122197,5034,1402855,04/06/2025,9,email_new_user,$250.00
1122198,5042,1403028,04/07/2025,12,affiliate_display,$80.00
1122199,5020,1402918,04/07/2025,7,search_google,$90.00
1122200,5025,1402573,04/07/2025,6,email_existing,$95.00
1122201,5046,1402632,04/07/2025,7,Google,$50.00
1122202,5085,1402564,04/08/2025,7,Yahoo,$85.00
1122203,5068,1402589,04/08/2025,7,email_new_user,$105.00
1122204,5024,1402873,04/08/2025,11,email_existing,$115.00
1122205,5073,1402825,04/09/2025,7,email_newuser,$55.00
1122206,5139,1402708,04/09/2025,9,affiliate_text,$30.00
1122207,5070,1402788,04/11/2025,6,search_google,$125.00
1122208,5004,1402593,04/11/2025,9,email_existing,$100.00
1122209,5137,1402793,04/12/2025,8,affiliate_display,$30.00
1122210,5007,1402556,04/12/2025,8,search_google,$55.00
1122211,5138,1402733,04/12/2025,8,social_fb,$40.00
1122212,5051,1402796,04/13/2025,11,Bing,$70.00
1122213,5009,1402759,04/13/2025,10,email_new_user,$60.00
1122214,5137,1403014,04/14/2025,11,search_google,$30.00
1122215,5010,1402678,04/14/2025,9,social_fb,$80.00
1122216,5021,1402762,04/14/2025,11,email_new_user,$60.00
1122217,5139,1402652,04/15/2025,10,Twitter,$30.00
1122218,5022,1402782,04/15/2025,6,email_new_user,$110.00
1122219,5067,1402689,04/15/2025,9,email_existing,$90.00
1122220,5100,1403083,04/15/2025,8,GA,$175.00
1122221,5032,1402607,04/15/2025,6,search_google,$110.00
1122222,5071,1403030,04/16/2025,8,search_google,$55.00
1122223,5139,1402976,04/16/2025,8,email_existing,$30.00
1122224,5098,1402933,04/16/2025,11,email_new_user,$235.00
1122225,5017,1402578,04/16/2025,11,social_fb,$110.00
1122226,5134,1402720,04/16/2025,9,GA,$30.00
1122227,5047,1402606,04/17/2025,9,email_newuser,$80.00
1122228,5082,1402523,04/17/2025,8,email_existing,$70.00
1122229,5137,1402966,04/18/2025,10,email_existing,$30.00
1122230,5077,1403007,04/18/2025,11,search_google,$110.00
1122231,5072,1402695,04/19/2025,10,search_google,$95.00
1122232,5049,1402687,04/19/2025,12,email_new_user,$60.00
1122233,5067,1402738,04/19/2025,10,Google,$90.00
1122234,5061,1402849,04/19/2025,5,search_google,$85.00
1122235,5044,1402654,04/20/2025,10,social_tiktok,$75.00
1122236,5129,1403025,04/20/2025,10,email_existing,$40.00
1122237,5128,1402996,04/20/2025,11,search_google,$50.00
1122238,5012,1403008,04/21/2025,11,social_fb,$75.00
1122239,5138,1402996,04/21/2025,10,email_new_user,$40.00
1122240,5075,1402625,04/22/2025,10,social_fb,$90.00
1122241,5139,1402774,04/22/2025,11,search_google,$30.00
1122242,5023,1402596,04/22/2025,9,email_existing,$60.00
1122243,5010,1403065,04/22/2025,11,search_google,$80.00
1122244,5134,1403106,04/22/2025,8,Yahoo,$30.00
1122245,5003,1403014,04/23/2025,12,Google,$120.00
1122246,5007,1402992,04/23/2025,11,social_fb,$55.00
1122247,5117,1402654,04/24/2025,11,search_google,$245.00
1122248,5071,1402817,04/24/2025,11,search_google,$55.00
1122249,5009,1402929,04/24/2025,9,social_fb,$60.00
1122250,5134,1402944,04/25/2025,11,Facebook,$30.00
1122251,5025,1402650,04/25/2025,9,search_bing,$95.00
1122252,5022,1402824,04/25/2025,10,search_google,$110.00
1122253,5136,1402605,04/26/2025,8,email_new_user,$30.00
1122254,5066,1402599,04/26/2025,7,Bing,$75.00
1122255,5003,1402647,04/26/2025,10,affiliate_display,$120.00
1122256,5011,1402919,04/27/2025,9,Bing,$110.00
1122257,5097,1402554,04/27/2025,5,social_twitter,$205.00
1122258,5081,1402875,04/28/2025,6,search_bing,$85.00
1122259,5134,1402757,04/28/2025,11,email_new_user,$30.00
1122260,5016,1402528,04/29/2025,11,search_bing,$65.00
1122261,5037,1403014,04/29/2025,6,social_tiktok,$80.00
1122262,5120,1402628,04/30/2025,11,search_google,$55.00
1122263,5137,1402717,04/30/2025,8,email_existing,$30.00
1122264,5134,1402906,04/30/2025,9,email_newuser,$30.00
1122265,5054,1402896,04/30/2025,10,social_twitter,$80.00
1122266,5020,1402742,04/30/2025,11,search_google,$90.00
1122267,5028,1402711,04/30/2025,9,affiliate_text,$70.00
1122268,5016,1402802,04/30/2025,10,social_tiktok,$65.00
1122269,5022,1403047,05/01/2025,7,affiliate_display,$110.00
1122270,5139,1402942,05/01/2025,8,social_fb,$30.00
1122271,5134,1402798,05/01/2025,11,email_new_user,$30.00
1122272,5106,1402720,05/01/2025,10,search_yahoo,$205.00
1122273,5021,1402605,05/02/2025,11,search_google,$60.00
1122274,5136,1402689,05/02/2025,9,email_existing,$30.00
1122275,5051,1402818,05/03/2025,5,Google Analytics,$70.00
1122276,5020,1402952,05/04/2025,12,search_google,$90.00
1122277,5134,1402911,05/04/2025,8,email_new_user,$30.00
1122278,5063,1402803,05/04/2025,7,email_new_user,$90.00
1122279,5026,1402608,05/04/2025,11,google_search,$110.00
1122280,5052,1403043,05/05/2025,7,affiliate_text,$70.00
1122281,5076,1402745,05/05/2025,6,Bing,$105.00
1122282,5078,1402934,05/05/2025,5,social_tiktok,$85.00
1122283,5134,1402811,05/05/2025,11,search_google,$30.00
1122284,5074,1403062,05/05/2025,8,FB,$140.00
1122285,5091,1402642,05/05/2025,9,google_search,$250.00
1122286,5136,1403061,05/06/2025,9,Facebook,$30.00
1122287,5025,1402816,05/07/2025,6,email_new_user,$95.00
1122288,5134,1402653,05/07/2025,9,email_existing,$30.00
1122289,5133,1402959,05/07/2025,11,email_existing,$65.00
1122290,5088,1402822,05/08/2025,5,search_bing,$90.00
1122291,5019,1402992,05/08/2025,11,social_fb,$95.00
1122292,5032,1402865,05/08/2025,10,affiliate_text,$110.00
1122293,5024,1402588,05/08/2025,8,email_existing,$115.00
1122294,5047,1402874,05/08/2025,8,Google Analytics,$80.00
1122295,5023,1402596,05/09/2025,7,email_newuser,$60.00
1122296,5012,1402931,05/09/2025,12,search_yahoo,$75.00
1122297,5139,1402715,05/09/2025,10,search_bing,$30.00
1122298,5082,1403043,05/10/2025,5,email_new_user,$70.00
1122299,5044,1402578,05/10/2025,11,email_newuser,$75.00
1122300,5064,1402523,05/11/2025,7,search_google,$55.00
1122301,5027,1402576,05/11/2025,8,email_new_user,$135.00
1122302,5136,1403080,05/11/2025,8,social_fb,$30.00
1122303,5073,1402998,05/11/2025,5,affiliate_display,$55.00
1122304,5134,1402923,05/12/2025,8,search_google,$30.00
1122305,5049,1402778,05/12/2025,7,email_new_user,$60.00
1122306,5120,1402763,05/12/2025,10,email_existing,$55.00
1122307,5136,1402989,05/12/2025,11,email_new_user,$30.00
1122308,5085,1402558,05/12/2025,9,Google Analytics,$85.00
1122309,5136,1402524,05/13/2025,11,email_existing,$30.00
1122310,5018,1402717,05/13/2025,11,affiliate_text,$85.00
1122311,5121,1402661,05/13/2025,10,social_fb,$60.00
1122312,5122,1402877,05/13/2025,9,email_newuser,$45.00
1122313,5121,1402800,05/14/2025,8,social_fb,$60.00
1122314,5031,1402545,05/14/2025,11,search_google,$85.00
1122315,5015,1403072,05/14/2025,7,search_yahoo,$70.00
1122316,5022,1403023,05/15/2025,9,social_tiktok,$110.00
1122317,5023,1402753,05/15/2025,11,email_existing,$60.00
1122318,5059,1402931,05/15/2025,7,email_newuser,$85.00
1122319,5083,1402720,05/15/2025,10,search_bing,$115.00
1122320,5018,1402983,05/15/2025,6,Bing,$85.00
1122321,5027,1402741,05/15/2025,8,search_google,$135.00
1122322,5057,1403085,05/15/2025,8,Bing,$70.00
1122323,5040,1402984,05/15/2025,11,social_tiktok,$100.00
1122324,5023,1402835,05/15/2025,10,email_new_user,$60.00
1122325,5119,1402991,05/16/2025,8,affiliate_display,$60.00
1122326,5056,1403104,05/16/2025,7,affiliate_text,$60.00
1122327,5118,1402864,05/16/2025,10,email_existing,$55.00
1122328,5068,1402710,05/16/2025,10,social_fb,$105.00
1122329,5134,1402986,05/17/2025,10,affiliate_text,$30.00
1122330,5137,1402555,05/17/2025,11,search_google,$30.00
1122331,5005,1402603,05/17/2025,10,email_existing,$110.00
1122332,5134,1402997,05/17/2025,11,email_existing,$30.00
1122333,5056,1402972,05/17/2025,11,search_google,$60.00
1122334,5133,1402742,05/18/2025,8,email_new_user,$65.00
1122335,5069,1402963,05/18/2025,9,search_bing,$105.00
1122336,5087,1402825,05/18/2025,8,Facebook Ads,$205.00
1122337,5066,1403030,05/18/2025,10,Bing,$75.00
1122338,5139,1402642,05/18/2025,9,email_existing,$30.00
1122339,5087,1402947,05/19/2025,11,search_google,$205.00
1122340,5092,1402864,05/19/2025,7,email_existing,$215.00
1122341,5058,1402549,05/19/2025,7,TikTok,$100.00
1122342,5076,1403047,05/19/2025,8,social_tiktok,$105.00
1122343,5056,1402980,05/19/2025,7,email_new_user,$60.00
1122344,5025,1402759,05/20/2025,11,social_fb,$95.00
1122345,5136,1402802,05/21/2025,8,affiliate_text,$30.00
1122346,5028,1402573,05/21/2025,8,social_tiktok,$70.00
1122347,5085,1403093,05/21/2025,5,google_search,$85.00
1122348,5139,1402659,05/21/2025,10,social_fb,$30.00
1122349,5059,1402609,05/21/2025,8,GA,$85.00
1122350,5049,1402878,05/22/2025,7,email_existing,$60.00
1122351,5060,1402686,05/22/2025,11,Google,$90.00
1122352,5033,1402950,05/22/2025,7,search_google,$100.00
1122353,5021,1402976,05/23/2025,10,search_yahoo,$60.00
1122354,5054,1403024,05/23/2025,6,social_fb,$80.00
1122355,5139,1402671,05/23/2025,8,email_existing,$30.00
1122356,5037,1402723,05/23/2025,8,Google,$80.00
1122357,5044,1402640,05/23/2025,7,Bing,$75.00
1122358,5072,1402895,05/24/2025,8,search_google,$95.00
1122359,5133,1403003,05/24/2025,8,Bing,$65.00
1122360,5023,1402569,05/24/2025,10,Facebook,$60.00
1122361,5066,1402633,05/25/2025,10,email_existing,$75.00
1122362,5046,1402653,05/25/2025,7,search_google,$50.00
1122363,5078,1402849,05/25/2025,7,search_bing,$85.00
1122364,5058,1402679,05/26/2025,11,email_existing,$100.00
1122365,5035,1402704,05/26/2025,10,Twitter,$70.00
1122366,5075,1402703,05/26/2025,11,affiliate_display,$90.00
1122367,5083,1403080,05/27/2025,11,GA,$115.00
1122368,5067,1403105,05/28/2025,8,affiliate_text,$90.00
1122369,5003,1402721,05/28/2025,8,search_google,$120.00
1122370,5135,1402642,05/28/2025,11,search_google,$35.00
1122371,5002,1402962,05/29/2025,12,Facebook Ads,$100.00
1122372,5139,1402940,05/29/2025,11,social_tiktok,$30.00
1122373,5064,1402796,05/29/2025,7,social_tiktok,$55.00
1122374,5005,1403066,05/29/2025,8,email_newuser,$110.00
1122375,5009,1403028,05/30/2025,9,TikTok,$60.00
1122376,5047,1402973,05/30/2025,9,email_existing,$80.00
1122377,5004,1402574,05/30/2025,10,search_google,$100.00
1122378,5061,1402597,05/31/2025,5,Yahoo,$85.00
1122379,5134,1402818,05/31/2025,11,TikTok,$30.00
1122380,5120,1402568,06/01/2025,10,email_new_user,$55.00
1122381,5134,1403030,06/01/2025,11,affiliate_display,$30.00
1122382,5033,1402564,06/01/2025,12,search_google,$100.00
1122383,5069,1403017,06/02/2025,9,email_new_user,$105.00
1122384,5124,1402940,06/03/2025,11,email_new_user,$65.00
1122385,5089,1402812,06/03/2025,6,email_existing,$175.00
1122386,5031,1402898,06/03/2025,9,email_existing,$85.00
1122387,5010,1403075,06/03/2025,11,social_fb,$80.00
1122388,5073,1402878,06/03/2025,8,email_new_user,$55.00
1122389,5122,1402970,06/03/2025,10,social_tiktok,$45.00
1122390,5139,1403051,06/04/2025,11,search_google,$30.00
1122391,5069,1402818,06/04/2025,7,Twitter,$105.00
1122392,5039,1402697,06/04/2025,11,email_existing,$170.00
1122393,5057,1402788,06/04/2025,6,Google,$70.00
1122394,5118,1402872,06/05/2025,8,search_google,$55.00
1122395,5049,1402543,06/05/2025,8,search_google,$60.00
1122396,5137,1402708,06/06/2025,11,email_existing,$30.00
1122397,5142,1402730,06/06/2025,9,email_new_user,$45.00
1122398,5011,1403009,06/06/2025,11,Facebook,$110.00
1122399,5061,1403042,06/06/2025,7,email_existing,$85.00
1122400,5036,1403041,06/07/2025,11,email_new_user,$240.00
1122401,5080,1402780,06/07/2025,11,search_bing,$115.00
1122402,5137,1402600,06/08/2025,11,search_google,$30.00
1122403,5139,1402775,06/08/2025,11,google_search,$30.00
1122404,5139,1402858,06/08/2025,10,social_fb,$30.00
1122405,5063,1403033,06/08/2025,7,email_existing,$90.00
1122406,5105,1403005,06/08/2025,7,Facebook Ads,$205.00
1122407,5137,1402932,06/09/2025,11,social_fb,$30.00
1122408,5021,1403102,06/09/2025,11,affiliate_display,$60.00
1122409,5064,1402759,06/09/2025,7,google_search,$55.00
1122410,5134,1402938,06/10/2025,10,Facebook,$30.00
1122411,5009,1403063,06/11/2025,12,search_yahoo,$60.00
1122412,5139,1402549,06/11/2025,8,search_google,$30.00
1122413,5123,1402937,06/11/2025,8,search_google,$40.00
1122414,5139,1402781,06/12/2025,11,email_existing,$30.00
1122415,5134,1402738,06/12/2025,8,email_existing,$30.00
1122416,5012,1403052,06/13/2025,7,email_newuser,$75.00
1122417,5139,1402740,06/13/2025,8,GA,$30.00
1122418,5031,1402845,06/14/2025,6,search_google,$85.00
1122419,5004,1402680,06/15/2025,11,social_tiktok,$100.00
1122420,5029,1403012,06/15/2025,10,search_google,$125.00
1122421,5008,1402593,06/15/2025,6,search_google,$110.00
1122422,5018,1403049,06/15/2025,10,email_existing,$85.00
1122423,5126,1402732,06/16/2025,9,email_newuser,$40.00
1122424,5023,1402677,06/16/2025,10,search_yahoo,$60.00
1122425,5046,1402678,06/16/2025,10,search_google,$50.00
1122426,5056,1402754,06/17/2025,6,google_search,$60.00
1122427,5010,1403066,06/19/2025,12,affiliate_display,$80.00
1122428,5105,1402920,06/19/2025,7,social_fb,$205.00
1122429,5070,1402553,06/20/2025,6,social_twitter,$125.00
1122430,5033,1402670,06/20/2025,11,Bing,$100.00
1122431,5016,1402692,06/21/2025,8,google_search,$65.00
1122432,5021,1402876,06/21/2025,11,Twitter,$60.00
1122433,5123,1402888,06/21/2025,8,search_yahoo,$40.00
1122434,5078,1402891,06/21/2025,6,search_bing,$85.00
1122435,5137,1402780,06/21/2025,10,search_google,$30.00
1122436,5091,1402620,06/21/2025,8,affiliate_text,$250.00
1122437,5127,1402833,06/22/2025,9,email_existing,$50.00
1122438,5051,1402671,06/23/2025,11,social_fb,$70.00
1122439,5014,1402790,06/24/2025,10,email_new_user,$80.00
1122440,5052,1402524,06/25/2025,8,Bing,$70.00
1122441,5118,1403057,06/25/2025,8,search_yahoo,$55.00
1122442,5134,1403048,06/25/2025,9,affiliate_text,$30.00
1122443,5007,1402864,06/26/2025,8,email_existing,$55.00
1122444,5134,1403059,06/26/2025,10,search_google,$30.00
1122445,5023,1402627,06/27/2025,11,affiliate_display,$60.00
1122446,5137,1402809,06/28/2025,8,search_google,$30.00
1122447,5019,1403038,06/28/2025,6,email_new_user,$95.00
1122448,5009,1402718,06/28/2025,9,search_yahoo,$60.00
1122449,5137,1402676,06/29/2025,8,search_google,$30.00
1122450,5010,1402914,06/29/2025,12,email_existing,$80.00
1122451,5134,1402751,06/29/2025,10,email_new_user,$30.00
1122452,5126,1402588,06/29/2025,11,search_bing,$40.00
1122453,5136,1403106,06/29/2025,11,email_existing,$30.00
1122454,5035,1402833,06/29/2025,6,search_google,$70.00
1122455,5137,1402729,06/30/2025,10,search_google,$30.00
1122456,5046,1402918,06/30/2025,6,FB,$50.00
1122457,5108,1403063,06/30/2025,5,search_google,$220.00
